Código IBGE,Município,UF,Operadora,Tecnologia,% área coberta,% moradores cobertos,% domicílios cobertos,Área km2,Moradores,Domicílios,Tipo de compromisso,Compromisso,Origem compromisso,Operadora com compromisso,Status compromisso,Prazo compromisso
2514552,São José de Princesa,PB,Todas,4G,"62,76","87,85","88,42","158,0234141",4208,1098,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2514552,São José de Princesa,PB,Todas,4G,"62,76","87,85","88,42","158,0234141",4208,1098,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2514552,São José de Princesa,PB,Todas,4G,"62,76","87,85","88,42","158,0234141",4208,1098,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2514602,São José do Bonfim,PB,Todas,4G,"98,61","99,22","99,22","134,7243342",3232,881,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2010
2514602,São José do Bonfim,PB,Todas,4G,"98,61","99,22","99,22","134,7243342",3232,881,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2514602,São José do Bonfim,PB,Todas,4G,"98,61","99,22","99,22","134,7243342",3232,881,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2514602,São José do Bonfim,PB,Todas,4G,"98,61","99,22","99,22","134,7243342",3232,881,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2514651,São José do Brejo do Cruz,PB,Todas,4G,"57,06","80,88","81,23","253,0191265",1682,422,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2514651,São José do Brejo do Cruz,PB,Todas,4G,"57,06","80,88","81,23","253,0191265",1682,422,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2514701,São José do Sabugi,PB,Todas,4G,"50,49","84,34","84,59","206,9159156",4004,1134,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido com atraso,30/04/2010
2514701,São José do Sabugi,PB,Todas,4G,"50,49","84,34","84,59","206,9159156",4004,1134,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2514701,São José do Sabugi,PB,Todas,4G,"50,49","84,34","84,59","206,9159156",4004,1134,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2514800,São José dos Cordeiros,PB,Todas,4G,"51,87","71,32","71,97","417,7456286",3977,1257,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2514800,São José dos Cordeiros,PB,Todas,4G,"51,87","71,32","71,97","417,7456286",3977,1257,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2514800,São José dos Cordeiros,PB,Todas,4G,"51,87","71,32","71,97","417,7456286",3977,1257,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2514909,São Mamede,PB,Todas,4G,"51,71","89,79","90,15","530,7283739",7734,2346,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2514909,São Mamede,PB,Todas,4G,"51,71","89,79","90,15","530,7283739",7734,2346,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2514909,São Mamede,PB,Todas,4G,"51,71","89,79","90,15","530,7283739",7734,2346,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2514909,São Mamede,PB,Todas,4G,"51,71","89,79","90,15","530,7283739",7734,2346,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515005,São Miguel de Taipu,PB,Todas,4G,"99,09","99,21","99,24","92,52587344",6671,1773,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2515005,São Miguel de Taipu,PB,Todas,4G,"99,09","99,21","99,24","92,52587344",6671,1773,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2015
2515005,São Miguel de Taipu,PB,Todas,4G,"99,09","99,21","99,24","92,52587344",6671,1773,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2515005,São Miguel de Taipu,PB,Todas,4G,"99,09","99,21","99,24","92,52587344",6671,1773,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515104,São Sebastião de Lagoa de Roça,PB,Todas,4G,"100,00","100,00","100,00","49,92300113",11029,3125,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2515104,São Sebastião de Lagoa de Roça,PB,Todas,4G,"100,00","100,00","100,00","49,92300113",11029,3125,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2015
2515104,São Sebastião de Lagoa de Roça,PB,Todas,4G,"100,00","100,00","100,00","49,92300113",11029,3125,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515203,São Sebastião do Umbuzeiro,PB,Todas,4G,"44,66","78,52","79,78","460,573144",3228,1044,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2515203,São Sebastião do Umbuzeiro,PB,Todas,4G,"44,66","78,52","79,78","460,573144",3228,1044,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2515203,São Sebastião do Umbuzeiro,PB,Todas,4G,"44,66","78,52","79,78","460,573144",3228,1044,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2013
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,-
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2013
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2013
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Claro,A vencer,31/07/2029
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Telefônica,A vencer,31/07/2029
2515302,Sapé,PB,Todas,4G,"75,22","96,63","96,93","315,5319923",49998,14025,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Tim,A vencer,31/07/2029
2515401,São Vicente do Seridó,PB,Todas,4G,"58,41","93,91","94,17","276,4656784",10213,2622,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2515401,São Vicente do Seridó,PB,Todas,4G,"58,41","93,91","94,17","276,4656784",10213,2622,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2515401,São Vicente do Seridó,PB,Todas,4G,"58,41","93,91","94,17","276,4656784",10213,2622,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2515401,São Vicente do Seridó,PB,Todas,4G,"58,41","93,91","94,17","276,4656784",10213,2622,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515500,Serra Branca,PB,Todas,4G,"30,02","71,27","72,08","686,9197739",12932,4098,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,08/11/2023
2515500,Serra Branca,PB,Todas,4G,"30,02","71,27","72,08","686,9197739",12932,4098,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2015
2515500,Serra Branca,PB,Todas,4G,"30,02","71,27","72,08","686,9197739",12932,4098,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515609,Serra da Raiz,PB,Todas,4G,"100,00","100,00","100,00","29,08194646",3198,896,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2009
2515609,Serra da Raiz,PB,Todas,4G,"100,00","100,00","100,00","29,08194646",3198,896,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2016
2515609,Serra da Raiz,PB,Todas,4G,"100,00","100,00","100,00","29,08194646",3198,896,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2515609,Serra da Raiz,PB,Todas,4G,"100,00","100,00","100,00","29,08194646",3198,896,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515708,Serra Grande,PB,Todas,4G,"89,61","94,59","95,22","83,47430926",2975,861,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2515708,Serra Grande,PB,Todas,4G,"89,61","94,59","95,22","83,47430926",2975,861,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2515708,Serra Grande,PB,Todas,4G,"89,61","94,59","95,22","83,47430926",2975,861,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2515708,Serra Grande,PB,Todas,4G,"89,61","94,59","95,22","83,47430926",2975,861,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515807,Serra Redonda,PB,Todas,4G,"99,38","99,81","99,82","55,90525888",7045,2193,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2515807,Serra Redonda,PB,Todas,4G,"99,38","99,81","99,82","55,90525888",7045,2193,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2015
2515807,Serra Redonda,PB,Todas,4G,"99,38","99,81","99,82","55,90525888",7045,2193,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2515807,Serra Redonda,PB,Todas,4G,"99,38","99,81","99,82","55,90525888",7045,2193,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515906,Serraria,PB,Todas,4G,"100,00","100,00","100,00","65,29920584",6196,1704,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2515906,Serraria,PB,Todas,4G,"100,00","100,00","100,00","65,29920584",6196,1704,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2515906,Serraria,PB,Todas,4G,"100,00","100,00","100,00","65,29920584",6196,1704,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515930,Sertãozinho,PB,Todas,4G,"100,00","100,00","100,00","32,79840521",4387,1285,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2009
2515930,Sertãozinho,PB,Todas,4G,"100,00","100,00","100,00","32,79840521",4387,1285,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2016
2515930,Sertãozinho,PB,Todas,4G,"100,00","100,00","100,00","32,79840521",4387,1285,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2515930,Sertãozinho,PB,Todas,4G,"100,00","100,00","100,00","32,79840521",4387,1285,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2515971,Sobrado,PB,Todas,4G,"100,00","100,00","100,00","61,74276043",7356,2031,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2515971,Sobrado,PB,Todas,4G,"100,00","100,00","100,00","61,74276043",7356,2031,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2516003,Solânea,PB,Todas,4G,"81,64","97,45","97,58","232,095633",26600,7672,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido no prazo,N/A
2516003,Solânea,PB,Todas,4G,"81,64","97,45","97,58","232,095633",26600,7672,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2013
2516003,Solânea,PB,Todas,4G,"81,64","97,45","97,58","232,095633",26600,7672,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2013
2516003,Solânea,PB,Todas,4G,"81,64","97,45","97,58","232,095633",26600,7672,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2516102,Soledade,PB,Todas,4G,"36,29","84,19","84,47","560,0436823",13706,3939,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,08/11/2022
2516102,Soledade,PB,Todas,4G,"36,29","84,19","84,47","560,0436823",13706,3939,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,-
2516102,Soledade,PB,Todas,4G,"36,29","84,19","84,47","560,0436823",13706,3939,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido com atraso,30/04/2013
2516102,Soledade,PB,Todas,4G,"36,29","84,19","84,47","560,0436823",13706,3939,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2516151,Sossêgo,PB,Todas,4G,"74,47","89,36","89,73","154,7362963",3168,919,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2009
2516151,Sossêgo,PB,Todas,4G,"74,47","89,36","89,73","154,7362963",3168,919,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2516151,Sossêgo,PB,Todas,4G,"74,47","89,36","89,73","154,7362963",3168,919,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2516151,Sossêgo,PB,Todas,4G,"74,47","89,36","89,73","154,7362963",3168,919,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2516201,Sousa,PB,Todas,4G,"49,71","93,34","93,28","738,5453331",65420,18742,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2013
2516201,Sousa,PB,Todas,4G,"49,71","93,34","93,28","738,5453331",65420,18742,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2013
